No,분류,분류,분류,2011년 1월,2011년 2월,2011년 3월,2011년 4월,2011년 5월,2011년 6월,2011년 7월,2011년 8월,2011년 9월,2011년 10월,2011년 11월,2011년 12월,2012년 1월,2012년 2월,2012년 3월,2012년 4월,2012년 5월,2012년 6월,2012년 7월,2012년 8월,2012년 9월,2012년 10월,2012년 11월,2012년 12월,2013년 1월,2013년 2월,2013년 3월,2013년 4월,2013년 5월,2013년 6월,2013년 7월,2013년 8월,2013년 9월,2013년 10월,2013년 11월,2013년 12월,2014년 1월,2014년 2월,2014년 3월,2014년 4월,2014년 5월,2014년 6월,2014년 7월,2014년 8월,2014년 9월,2014년 10월,2014년 11월,2014년 12월,2015년 1월,2015년 2월,2015년 3월,2015년 4월,2015년 5월,2015년 6월,2015년 7월,2015년 8월,2015년 9월,2015년 10월,2015년 11월,2015년 12월,2016년 1월,2016년 2월,2016년 3월,2016년 4월,2016년 5월,2016년 6월,2016년 7월,2016년 8월,2016년 9월,2016년 10월,2016년 11월,2016년 12월,2017년 1월,2017년 2월,2017년 3월,2017년 4월,2017년 5월,2017년 6월,2017년 7월,2017년 8월,2017년 9월,2017년 10월,2017년 11월,2017년 12월,2018년 1월,2018년 2월,2018년 3월,2018년 4월,2018년 5월,2018년 6월,2018년 7월,2018년 8월,2018년 9월,2018년 10월,2018년 11월,2018년 12월,2019년 1월,2019년 2월,2019년 3월,2019년 4월,2019년 5월,2019년 6월,2019년 7월,2019년 8월,2019년 9월,2019년 10월,2019년 11월,2019년 12월,2020년 1월,2020년 2월,2020년 3월,2020년 4월,2020년 5월,2020년 6월,2020년 7월,2020년 8월,2020년 9월,2020년 10월,2020년 11월,2020년 12월,2021년 1월,2021년 2월,2021년 3월,2021년 4월,2021년 5월,2021년 6월,2021년 7월,2021년 8월,2021년 9월,2021년 10월,2021년 11월,2021년 12월,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월,2023년 1월,2023년 2월,2023년 3월,2023년 4월,2023년 5월,2023년 6월,2023년 7월,2023년 8월,2023년 9월,2023년 10월,2023년 11월,2023년 12월,2024년 1월,2024년 2월,2024년 3월,2024년 4월,2024년 5월,2024년 6월,2024년 7월,2024년 8월,2024년 9월,2024년 10월
89,경기,수원시,권선구,8.90267,8.90267,8.90267,8.90267,8.90267,8.90267,8.69857,8.57434,8.30769,8.44444,8.40000,8.00000,8.00000,8.00000,7.99627,7.86885,7.99579,8.00000,8.00187,8.00044,8.00000,7.99840,8.00000,8.00000,8.00000,7.61384,7.53947,7.55152,7.50000,7.16703,7.37802,7.47529,7.06692,6.93754,7.05882,7.00000,7.00000,6.85714,6.75403,6.70588,6.66782,6.71294,6.60000,6.45895,6.36397,6.22222,6.14721,6.10212,6.00000,5.77756,5.78705,5.86016,5.85366,5.76555,5.71429,5.85564,5.60000,5.41935,5.21739,5.00000,4.79560,4.66667,4.80000,4.80000,4.94118,4.96552,5.00000,4.98113,4.84062,4.86239,4.80000,4.82230,4.80000,4.80000,4.80000,4.72526,4.61538,4.63451,4.61773,4.61538,4.61538,4.63718,4.66431,4.62857,4.78088,4.70585,4.79594,4.80000,4.86788,4.80000,4.79968,4.71008,4.71429,4.65882,4.66372,4.64516,4.61572,4.64269,4.70825,4.80000,4.80000,4.71910,4.80000,4.87500,4.80000,4.69353,4.61538,4.50010,4.50000,4.44444,4.44444,4.46153,4.42105,4.43836,4.43752,4.23529,4.17391,4.10325,4.00082,4.00000,4.00000,4.10526,4.06250,4.06780,4.18623,4.17401,4.25197,3.91329,3.84244,4.24000,4.28571,4.33735,4.40725,4.54859,4.50000,4.50000,4.50000,4.56062,4.56000,4.63179,4.80000,4.89300,4.90612,5.03075,5.14286,5.24909,5.33333,5.38884,5.41076,5.44401,5.46309,5.45771,5.33333,5.33055,5.28000,5.26518,5.20000,5.20000,5.14496,5.14286,5.12615,5.13207,5.09985,5.02894,5.00000,5.02326
90,경기,수원시,팔달구,8.52411,8.52411,8.52411,8.52411,8.52411,8.52411,8.41300,8.01212,8.00000,7.80596,7.68435,7.57895,7.69040,7.50000,7.61905,7.57930,7.28571,7.18936,7.32270,7.50000,7.77551,7.85310,7.85310,7.83141,7.51471,7.50000,7.20718,7.20718,7.20718,7.50000,7.63636,7.41166,6.60241,6.39312,6.60000,6.72301,6.82426,6.85714,7.01822,7.01892,6.95273,6.68571,6.58997,6.66667,6.76596,6.68571,6.60000,6.58635,6.78332,6.46154,6.46154,6.46154,6.56365,6.48989,6.21883,6.00000,5.91541,5.65714,5.40000,5.40000,5.54629,5.55154,5.89603,5.96081,5.89731,6.00000,5.64517,5.54381,5.42868,5.53821,5.64289,5.59500,5.64706,5.60000,5.46810,5.26333,5.20906,5.14955,5.30212,5.14286,5.01348,5.27457,5.00577,4.82835,5.03432,5.33333,5.41814,5.33333,5.43468,5.53846,5.42084,5.35492,5.27210,5.27067,5.38426,5.56902,5.58939,5.34933,5.57897,5.56704,5.58358,5.39941,5.48064,5.37931,5.36000,5.28506,5.15995,5.28444,5.31060,5.40000,5.53846,5.42494,5.41413,5.43226,5.35597,5.22760,5.25812,5.31680,5.27749,5.45455,5.45440,5.33333,5.33333,5.33090,5.19200,5.13503,4.96764,4.81969,4.69018,4.74380,4.79130,4.94752,4.79565,5.05929,5.00000,5.03766,4.86461,4.98437,5.07042,5.07692,5.09091,5.25641,5.39992,5.40000,5.48571,5.48571,5.53846,5.32082,5.24796,5.24796,5.20000,5.19505,5.14793,5.29412,5.35666,5.24697,5.30769,5.22824,5.23932,5.20000,5.30147,5.40000,5.39180,5.28573,5.30010,5.24409
91,경기,수원시,영통구,7.93027,7.93027,7.93027,7.93027,7.93027,7.93027,7.75332,7.41027,7.56947,7.51000,7.42437,7.44987,7.46576,7.50000,7.50000,7.57895,7.50000,7.50000,7.50000,7.46643,7.30435,7.30435,7.20230,7.13123,7.26881,7.00000,6.86462,6.85196,6.74103,6.74103,6.57532,6.46154,6.45873,6.31579,5.95035,5.78076,5.71760,5.70834,5.70839,5.81713,5.81608,5.73913,5.71851,5.45455,5.40968,5.36313,5.33333,5.22413,5.21739,5.20072,5.21465,5.05839,5.02603,4.97561,4.91169,4.86553,4.80000,4.65808,4.57143,4.43361,4.33641,4.36099,4.40546,4.39024,4.36364,4.45840,4.36599,4.28571,4.28571,4.28571,4.23529,4.17782,4.16544,4.12308,4.14232,4.15058,4.17391,4.20000,4.25635,4.28571,4.23529,4.15955,4.15097,4.16186,4.28200,4.25109,4.28571,4.27351,4.27351,4.31250,4.29051,4.28571,4.30831,4.31783,4.28571,4.28571,4.33332,4.34946,4.36364,4.46266,4.49197,4.50000,4.54088,4.54510,4.43952,4.28664,4.22222,4.11964,4.11496,4.10280,4.11100,4.10526,4.12500,4.17391,4.21736,4.28571,4.24678,4.29474,4.27263,4.28571,4.25000,4.28178,4.30224,4.41597,4.39481,4.36103,4.26036,4.13076,4.14747,4.23529,4.31110,4.42105,4.53681,4.55993,4.50000,4.50000,4.46511,4.44526,4.49950,4.52622,4.52830,4.61538,4.64330,4.73684,4.84931,5.01910,5.20000,5.30120,5.33333,5.33333,5.33333,5.31429,5.28146,5.21739,5.14286,5.06667,4.98945,4.94118,4.83874,4.80000,4.79917,4.80000,4.77949,4.73684,4.72727,4.73116
92,경기,성남시,성남시,7.80000,7.80000,7.80000,7.80000,7.80000,7.80000,7.76471,7.78844,7.64781,7.57779,7.50000,7.37705,7.29700,7.17616,7.09091,7.05882,7.00377,7.03985,7.01124,6.99397,7.00000,6.94366,6.93333,6.89493,6.81818,6.70588,6.71554,6.64080,6.57692,6.53778,6.49734,6.49655,6.40000,6.35294,6.24000,6.00000,6.00000,5.71429,5.68421,5.53846,5.49947,5.45315,5.45455,5.45455,5.34746,5.33333,5.30663,5.21268,5.18826,5.09383,5.00000,4.90511,4.81812,4.80000,4.71429,4.68293,4.61538,4.56000,4.50000,4.49796,4.39024,4.33313,4.28571,4.28571,4.29851,4.27477,4.28571,4.22400,4.17946,4.17391,4.15385,4.13793,4.07143,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00632,4.03660,4.00995,4.05405,4.00880,4.00000,4.00000,4.00000,4.00000,3.98788,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,3.99881,3.97895,3.83992,3.85714,3.85225,3.84018,3.85714,3.85423,3.90000,3.86667,3.88571,3.86776,3.84000,3.87097,3.96096,4.00000,4.02963,4.01008,4.04466,4.10526,4.02949,3.97234,3.90000,3.89189,3.94737,3.95876,4.01358,4.09057,4.09378,4.12321,4.11429,4.16975,4.27235,4.21053,4.28178,4.28302,4.33104,4.43591,4.54665,4.67967,4.80000,4.80000,4.78723,4.78210,4.78216,4.73228,4.69565,4.67532,4.69681,4.63303,4.60274,4.57474,4.61538,4.61166,4.62853,4.59607,4.55696,4.52962,4.53144,4.51765
93,경기,성남시,수정구,9.00000,9.00000,9.00000,9.00000,9.00000,9.00000,9.03437,8.57143,8.57143,8.70812,8.71770,8.69618,8.72727,8.32600,8.00000,8.22934,8.11797,8.00000,8.01900,8.00000,7.93055,7.76436,8.00000,7.88262,7.74194,8.02118,8.57143,8.00000,8.00588,8.40000,8.43529,8.40000,8.00000,8.00000,7.58278,7.55581,7.05598,6.73155,6.87206,6.46154,6.53606,6.66667,6.72000,7.18426,7.01235,7.10745,6.66667,6.46154,6.58374,6.28438,6.00000,6.19104,6.27685,6.42111,6.42111,6.31579,6.24000,6.00000,5.71429,5.84175,5.40264,5.25000,4.98888,4.88873,4.94118,4.82966,5.04777,4.80000,4.60749,4.63196,4.50854,4.42105,4.20000,4.01721,4.00000,4.00000,3.99890,4.00000,4.20000,4.44324,4.46512,4.47858,4.51667,4.48368,4.55035,4.30855,4.27142,4.28423,4.20218,4.19597,4.14286,4.10526,4.08474,4.00000,4.10819,4.10263,4.21845,4.28990,4.24265,4.42516,4.40248,4.40937,4.39024,4.36364,4.28571,4.23611,4.16923,4.18605,4.09756,4.11623,4.11836,4.20000,4.34458,4.50842,4.50819,4.25617,4.11429,4.00000,3.90967,3.90698,3.90762,3.96025,4.06780,4.36364,4.56242,4.61538,4.61538,4.49512,4.54363,4.43892,4.16877,4.27215,4.43456,4.60800,4.52063,4.60110,4.68750,4.74419,4.78170,4.78170,4.75292,4.62023,4.68396,4.69833,4.83753,4.93755,5.10000,5.10000,5.03734,5.03734,5.14703,5.20755,5.14286,5.11353,5.12821,4.85560,4.80157,4.80000,4.80234,4.90909,5.02326,4.97794,4.94298,4.80077,4.80000,4.78070
94,경기,성남시,중원구,8.66667,8.66667,8.66667,8.66667,8.66667,8.66667,8.57143,8.40000,8.19084,8.10341,8.21053,8.00000,7.95374,7.91451,7.63636,7.57895,7.57895,7.63636,7.50786,7.66055,7.77041,7.62467,7.79280,7.73333,7.73340,7.71050,7.79943,7.73347,7.50000,7.33333,7.20492,7.15877,6.66667,6.66667,6.66667,6.66667,6.66667,6.66667,6.58956,6.54545,6.53560,6.31953,6.17143,6.19355,6.23620,6.01271,6.00000,5.53846,5.39326,5.53043,5.33333,5.22885,5.41277,5.33333,5.44408,5.45455,5.45455,5.45455,5.40064,5.00000,4.91187,4.71429,4.61538,4.61538,4.61538,4.61538,4.62668,4.70372,4.72906,4.63166,4.72292,4.50000,4.29091,4.28356,4.28140,4.23529,4.21819,4.17662,4.27500,4.28571,4.36091,4.42820,4.40816,4.36364,4.16002,4.12500,4.12473,4.12500,4.12500,4.15385,4.32787,4.39765,4.59199,4.40000,4.50000,4.45000,4.50000,4.36364,4.34728,4.14088,4.16314,4.23764,4.28571,4.28571,4.28571,4.23529,4.23529,4.19882,2.05395,2.05395,2.06425,2.34146,2.07428,2.75397,4.47222,4.36364,4.24028,4.16917,4.23049,4.08350,4.10160,4.21423,3.94521,3.74284,3.61343,3.62851,3.57897,3.56814,3.60000,3.49203,3.73143,3.68445,3.39219,3.61885,3.81153,4.35452,4.20000,4.06250,4.62992,4.36364,4.36364,4.31730,4.44871,4.66667,4.65489,4.80000,4.87000,5.00000,4.82081,4.82821,4.83036,4.80000,4.80000,4.80000,4.80000,4.80000,4.80000,4.80000,4.86156,4.77273,4.57143,4.60676,4.59765,4.57015,4.57143,4.57143
95,경기,성남시,분당구,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.48920,7.50000,7.37699,7.34694,7.25923,7.20000,7.14168,6.98589,6.94737,6.90381,6.87342,6.87273,6.85714,6.78261,6.78311,6.78165,6.69767,6.65555,6.57161,6.49572,6.40000,6.31579,6.26087,6.23211,6.20850,6.22852,6.24296,6.16801,6.03405,6.00000,5.71429,5.57143,5.49536,5.38203,5.28889,5.26995,5.26316,5.25308,5.16110,5.14286,5.14286,5.14286,5.06577,5.01198,4.94118,4.80000,4.79483,4.68512,4.58824,4.57143,4.50000,4.43478,4.36364,4.36598,4.28808,4.23529,4.20000,4.22026,4.22195,4.18605,4.19255,4.10526,4.04687,4.04594,4.00836,4.03057,4.00948,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,3.95877,3.99956,3.94864,4.00000,3.99457,4.00000,3.96401,3.97308,3.96316,3.91304,3.91304,3.90698,3.89189,3.91304,3.92491,3.90000,3.94451,3.92727,3.93103,3.95516,3.94344,3.98095,3.94375,3.90000,3.90698,3.85058,3.89189,3.86667,3.85714,3.86667,3.86116,3.83392,3.83509,3.81818,3.78947,3.75143,3.79688,3.80000,3.78423,3.83046,3.95562,4.00000,4.06088,4.00000,4.00703,4.03090,3.98700,3.91967,3.82409,3.87097,3.91716,3.94158,4.02920,4.08492,4.05812,4.02439,4.00000,4.07273,4.09697,4.07547,4.13614,4.15794,4.26168,4.32849,4.43564,4.57923,4.68293,4.68750,4.66667,4.63636,4.58954,4.55333,4.50000,4.48689,4.47254,4.50000,4.45714,4.43697,4.46589,4.42414,4.42988,4.42737,4.41664,4.41125,4.40816,4.40367
96,경기,의정부시,의정부시,8.89379,8.89379,8.89379,8.89379,8.89379,8.89379,8.73504,8.57143,8.30769,8.30769,8.34015,8.30769,8.36741,8.41004,8.40000,8.40000,8.40000,8.40000,8.35018,8.37277,8.30804,8.28330,8.07979,8.00000,8.00000,8.00000,8.00000,7.76471,7.71429,7.66172,7.71407,7.57228,7.51146,7.50000,7.55254,7.50000,7.38462,7.30435,7.30909,7.21469,7.29600,7.24440,7.20000,7.13829,7.16721,7.11524,7.01284,6.97435,6.85714,6.85714,6.72000,6.66667,6.66382,6.54545,6.50847,6.34286,6.13953,6.00000,5.89855,5.73134,5.58282,5.50410,5.45455,5.41935,5.40000,5.33298,5.31154,5.28233,5.26889,5.25000,5.22949,5.14286,5.14286,5.14197,5.14286,5.14286,5.12000,5.14286,5.14286,5.09091,5.14286,5.14385,5.20000,5.18919,5.14286,5.18133,5.22037,5.18919,5.21739,5.25000,5.28000,5.28000,5.27780,5.25000,5.17947,5.14286,5.10000,5.09963,5.14286,5.24787,5.21739,5.26413,5.20108,5.18848,5.14286,5.13103,5.07837,5.09101,5.05263,4.97332,4.98701,4.94118,5.00000,4.98588,4.70588,4.72727,4.73684,4.62302,4.59619,4.70747,4.79568,4.80000,4.80000,4.90909,4.95988,4.90909,4.92308,4.87535,4.79160,4.65371,4.57143,4.70588,4.80000,4.88368,4.87500,4.85619,5.00000,5.05614,5.10638,5.14286,5.21739,5.33333,5.45455,5.56179,5.60000,5.76760,5.82171,5.80938,5.86572,5.87719,5.86667,5.77778,5.79310,5.76000,5.69733,5.64706,5.56916,5.54148,5.53846,5.50046,5.51724,5.53846,5.53846,5.53846,5.53846,5.50000
97,경기,안양시,안양시,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.36948,7.32612,7.19108,7.10658,7.07047,7.09091,6.95316,7.05882,7.10095,7.09091,7.04490,7.04990,7.11111,7.09820,7.06667,6.98026,6.94773,6.85714,6.70221,6.71148,6.66667,6.62463,6.54545,6.46154,6.50236,6.35294,6.27005,6.12245,6.10603,6.00000,6.00000,5.77125,5.72827,5.71955,5.64706,5.58140,5.56296,5.50820,5.52219,5.48571,5.45455,5.40000,5.33333,5.25974,5.20000,5.14286,5.09413,5.02746,5.00000,4.88889,4.80000,4.71429,4.60800,4.50000,4.43552,4.38114,4.36364,4.35000,4.29023,4.30189,4.32000,4.28571,4.25806,4.27413,4.23344,4.23529,4.23529,4.20000,4.20000,4.17391,4.15385,4.13793,4.11429,4.11429,4.11429,4.11935,4.12500,4.13793,4.08511,4.06303,4.09564,4.08000,4.10526,4.12800,4.12584,4.16000,4.15385,4.17391,4.18792,4.17391,4.17391,4.15684,4.22883,4.26667,4.23529,4.28571,4.32430,4.32215,4.25414,4.18327,4.15385,4.08000,4.02218,4.02128,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.05405,4.05405,4.02899,4.00000,4.00000,4.00000,3.94464,3.90160,3.92052,4.00000,4.07681,4.15385,4.15385,4.15563,4.21170,4.16667,4.13887,4.14587,4.14877,4.14049,4.13793,4.16058,4.17204,4.18196,4.24318,4.32043,4.42361,4.50000,4.61538,4.80000,4.80000,4.80000,4.80000,4.80000,4.80000,4.77725,4.71429,4.71429,4.71702,4.69565,4.69123,4.70143,4.69748,4.70588,4.66200,4.66667,4.67532,4.66667,4.68000
98,경기,안양시,만안구,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,7.80446,8.00000,8.00000,7.89942,7.63636,7.64026,7.49324,7.47760,7.49955,7.46873,7.41116,7.33561,7.56725,7.25274,6.86670,6.85714,6.97706,6.85714,6.96823,7.20000,6.85714,6.84209,6.85714,6.85714,6.74487,6.24375,6.43931,6.31697,6.31579,6.00000,6.16667,6.23366,6.00115,6.05825,6.22703,6.00000,6.00000,6.00000,5.99780,5.75775,5.65395,5.61427,5.52457,5.60000,5.46596,5.21739,5.27507,5.14286,5.07714,4.94354,4.93256,4.98462,4.92519,4.80000,4.86957,4.80000,4.57143,4.66667,4.80000,4.79089,4.61538,4.50000,4.44444,4.50000,4.50000,4.50000,4.72314,4.63497,4.68116,4.87500,4.80000,4.61538,4.36364,4.37252,4.36364,4.28396,4.30000,4.25806,4.18080,4.10526,4.13793,4.28571,4.28571,4.28645,4.28571,4.23529,4.40319,4.25078,4.28571,4.20000,4.34446,4.27760,4.12500,4.06780,4.20000,4.12609,4.00017,4.00000,4.00000,4.00000,3.91284,4.00000,4.07345,4.12500,4.00000,4.00000,3.99817,4.00000,4.00000,4.01520,4.00000,4.00000,4.13750,4.21622,4.13793,4.00000,3.87097,3.79546,3.64519,3.72414,3.69194,3.61762,3.60301,3.76071,3.90302,3.93239,4.00000,4.06780,4.07013,4.11957,4.21978,4.28571,4.31827,4.28571,4.30957,4.36483,4.42673,4.61538,4.68300,4.73684,4.71877,4.80000,4.80000,4.75645,4.80000,4.61538,4.66667,4.61485,4.60968,4.65951,4.64076,4.69674,4.77246,4.80769,4.80000,4.80000,4.78998,4.77612
99,경기,안양시,동안구,7.38462,7.38462,7.38462,7.38462,7.38462,7.38462,7.33333,7.20000,7.05882,6.97116,6.94737,6.94975,6.85714,6.95316,7.02538,6.97285,6.94737,6.94251,7.05471,7.04555,7.00000,6.92308,6.95281,6.85714,6.66667,6.66667,6.57794,6.54545,6.50424,6.42857,6.42857,6.30808,6.21520,6.12245,6.00000,6.00000,5.96849,5.71429,5.64243,5.63566,5.54861,5.49774,5.48571,5.45455,5.45455,5.40256,5.37144,5.28411,5.21739,5.18919,5.14286,5.05263,5.00000,4.97169,4.90909,4.86270,4.75472,4.66667,4.54286,4.43536,4.36364,4.32000,4.30769,4.28571,4.28571,4.28571,4.28390,4.21803,4.20000,4.20000,4.17770,4.17391,4.17278,4.12500,4.12917,4.12500,4.11277,4.11314,4.06479,4.06168,4.05255,4.07021,4.08523,4.12500,4.03020,4.00000,4.07226,4.06793,4.09756,4.09091,4.09091,4.13793,4.13188,4.15385,4.15385,4.13376,4.15385,4.15385,4.20000,4.25834,4.27769,4.37505,4.36364,4.39346,4.28571,4.25711,4.20000,4.13793,4.09756,4.03361,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.05405,4.06452,4.04808,4.00000,3.98800,3.95197,3.91837,3.93459,3.94521,4.05819,4.14205,4.21714,4.23765,4.28205,4.28571,4.25203,4.19414,4.17788,4.16305,4.15385,4.14139,4.15567,4.15385,4.14986,4.22657,4.33105,4.43272,4.50000,4.61538,4.80000,4.80000,4.81605,4.80000,4.81238,4.80000,4.76796,4.73414,4.72727,4.73699,4.69971,4.69142,4.70588,4.69992,4.69629,4.63806,4.61538,4.66667,4.64777,4.66667
100,경기,부천시,부천시,8.04250,8.04250,8.04250,8.04250,8.04250,8.04250,8.00000,8.00000,8.00000,8.00000,7.99429,7.78430,7.72757,7.71429,7.67202,7.72811,7.84110,7.76471,7.86877,7.78868,7.79221,7.71429,7.70807,7.63636,7.50000,7.44020,7.30366,7.20000,7.19073,7.11111,7.05752,7.02301,6.85714,6.85714,6.76657,6.60000,6.52026,6.24903,6.17977,6.07837,6.05505,6.00000,6.00000,6.11000,6.19040,6.18262,6.19857,6.13859,6.00000,5.76230,5.68421,5.64706,5.53683,5.45455,5.50000,5.50000,5.41310,5.28000,5.16337,5.02015,5.00000,4.90909,4.85554,4.80000,4.80000,4.80000,4.80000,4.80000,4.80000,4.76404,4.80000,4.80000,4.68085,4.63636,4.67645,4.61538,4.55172,4.61538,4.61538,4.63448,4.62491,4.61538,4.63158,4.61538,4.67797,4.67441,4.66667,4.72131,4.71429,4.73016,4.73016,4.71429,4.66667,4.61538,4.64465,4.57143,4.61538,4.55172,4.58884,4.56708,4.58824,4.61538,4.57598,4.52830,4.61538,4.49059,4.42621,4.44444,4.38541,4.36364,4.36364,4.40000,4.41698,4.37196,4.34483,4.32000,4.28571,4.28571,4.28571,4.27448,4.29446,4.31666,4.32432,4.32413,4.23529,4.16127,4.18033,4.12892,4.11429,4.13793,4.16521,4.17877,4.29500,4.29967,4.37158,4.40000,4.39504,4.48249,4.44304,4.50000,4.50000,4.52008,4.56462,4.66667,4.68815,4.77813,4.97123,5.05592,5.04000,5.07692,5.09735,5.06122,5.02618,4.96187,4.97445,4.94657,4.87500,4.87500,4.80141,4.80000,4.79293,4.80000,4.74209,4.74230,4.74311,4.80000
101,경기,부천시,원미구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81375,4.82376,4.80000,4.73684,4.74419,4.72935,4.69565,4.69102,4.69565,4.69565
102,경기,부천시,소사구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80000,4.80000,4.80000,4.79049,4.68920,4.71429,4.69552,4.68413,4.67508,4.72429
103,경기,부천시,오정구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67635,5.71397,5.53846,5.29903,5.39956,5.45455,5.45455,5.33333,5.27716,5.45455
104,경기,광명시,광명시,7.36203,7.36203,7.36203,7.36203,7.36203,7.36203,7.22086,7.05882,6.94069,6.85714,6.85714,6.86867,6.92394,6.96794,6.85738,6.85557,6.81482,6.85714,6.85714,6.85714,6.86695,6.91975,6.81482,6.81211,6.77647,6.60000,6.50113,6.46963,6.49392,6.40000,6.31819,6.22116,6.15385,6.00000,5.99809,5.90730,5.77778,5.66315,5.55400,5.48313,5.47686,5.45455,5.40000,5.45455,5.48923,5.45455,5.42359,5.39500,5.36656,5.24971,5.14286,5.05389,4.98170,4.88889,4.80000,4.74482,4.61538,4.52297,4.42265,4.36092,4.30562,4.25806,4.28571,4.29670,4.31064,4.32288,4.29935,4.28571,4.28571,4.28571,4.27876,4.21425,4.23837,4.22646,4.22718,4.19906,4.21769,4.20632,4.23930,4.25788,4.20255,4.24000,4.23529,4.25721,4.22964,4.23447,4.22638,4.22374,4.20281,4.18605,4.15752,4.17391,4.17187,4.16931,4.22093,4.23011,4.23547,4.27581,4.30957,4.28571,4.30484,4.30163,4.35453,4.36364,4.36364,4.32094,4.38100,4.35675,4.35559,4.21485,4.24454,4.28571,4.32767,4.33299,4.21627,4.15385,4.15385,4.11999,4.12240,4.05000,4.04459,4.07431,4.13967,4.00351,4.02261,3.97424,4.00000,4.00835,4.00911,4.06452,4.03315,4.08512,4.20769,4.21558,4.23076,4.35637,4.40367,4.34907,4.32309,4.25455,4.17529,4.13215,4.33663,4.43448,4.57265,4.79238,4.85324,4.96730,4.90579,4.83863,4.80000,4.80000,4.80000,4.73684,4.80000,4.80000,4.83847,4.79836,4.76967,4.73684,4.68750,4.66667,4.65917,4.58362,4.50000,4.50075
105,경기,평택시,평택시,9.66623,9.66623,9.66623,9.66623,9.66623,9.66623,9.60000,9.68417,9.60000,9.33333,9.01731,9.00000,9.00000,8.78873,8.57143,8.57143,8.57143,8.57143,8.47059,8.75044,8.57143,8.41224,8.36039,8.30194,8.29439,8.10888,8.03155,8.01026,8.01856,8.00000,8.00000,8.00000,8.00000,7.88882,7.83634,7.71305,7.74194,7.67155,7.50000,7.39317,7.40952,7.34591,7.25722,7.35861,7.34597,7.33333,7.09091,7.15121,6.95381,6.82832,6.75000,6.75000,6.66667,6.60000,6.60779,6.54545,6.54545,6.54545,6.46154,6.44295,6.40000,6.31258,6.30000,6.13953,6.19355,6.11765,6.17185,6.14803,6.23146,6.20022,6.00000,6.00000,6.00000,5.96128,5.96491,5.76000,5.86200,6.00000,6.00000,6.00738,6.00000,6.00000,6.12766,6.02419,6.00000,6.00000,6.00000,6.00000,5.87114,5.84066,5.79521,5.80627,5.60000,5.60000,5.53846,5.60000,5.63364,5.66253,5.74708,5.81567,5.78439,5.71285,5.67230,5.69786,5.64706,5.53846,5.33333,5.05775,5.05263,4.96154,4.96154,4.94122,4.96878,5.14286,5.26803,5.33108,5.35254,5.39070,5.34581,5.33333,5.23165,5.19545,5.36454,5.31669,5.33942,5.40000,5.30233,5.25000,5.05263,4.96550,4.80000,4.80004,4.80000,4.70624,4.81740,4.86340,5.00000,5.07513,5.17647,5.29748,5.37287,5.53846,5.87765,6.00000,6.25541,6.48649,6.72669,6.85714,6.85714,6.85714,6.75000,6.60026,6.50000,6.26130,6.06240,6.00000,6.00000,6.00000,6.00000,6.20620,6.26087,6.27355,6.26095,6.19505,6.00000,6.00000
