buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2004,, ,25,6,2016,"1,000",19.25,6,78-4,50,시아 루비움,,,11410,서대문구,연희동, 
2003,, ,30,6,2016,"11,000",22.23,5,88-11,0,정연지오빌ll,,,11410,서대문구,연희동, 
2002,, ,20,6,2016,"7,000",14.11,2,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2003,, ,9,6,2016,"9,000",18.9,4,188-57,0,(188-57),,,11410,서대문구,연희동, 
2004,, ,21,6,2016,"2,000",20.91,5,103-6,52,라이온스톤,,,11410,서대문구,연희동, 
2006,, ,11,6,2016,"9,800",19.4,2,190,15,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,25,6,2016,"2,000",19.58,3,78-4,40,시아 루비움,,,11410,서대문구,연희동, 
2009,, ,23,6,2016,"14,500",25.35,12,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,8,6,2016,"2,000",61.73,4,117,130,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,25,6,2016,"18,000",30.86,8,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2007,, ,27,6,2016,"15,000",28.79,5,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2004,, ,9,6,2016,500,21.09,6,343-1,45,선정오피스텔,,,11410,서대문구,북가좌동, 
2006,, ,23,6,2016,"18,000",30.86,11,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,4,6,2016,"18,000",34.22,12,116,0,SK리쳄블,,,11410,서대문구,합동, 
2004,, ,4,6,2016,"1,000",22.59,3,328-19,40,엘림오피스텔,,,11410,서대문구,남가좌동, 
2003,, ,8,6,2016,"8,000",18.9,3,188-57,5,(188-57),,,11410,서대문구,연희동, 
2016,, ,1,6,2016,"8,000",51.26,3,76-6,60,주건축물제1동,,,11410,서대문구,연희동, 
2005,, ,4,6,2016,"1,000",29.04,10,27-20,75,신촌가이아,,,11410,서대문구,대현동, 
2003,, ,18,7,2016,"1,000",26.66,1,413-126,45,(413-126),,,11410,서대문구,연희동, 
2005,, ,20,7,2016,"15,000",34.22,5,116,20,SK리쳄블,,,11410,서대문구,합동, 
2015,, ,10,7,2016,"1,000",18.98,4,90-58,60,(90-58),,,11410,서대문구,대현동, 
2009,, ,18,7,2016,"5,000",25.35,3,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,21,7,2016,"1,000",16.83,7,218-1,55,연희체스트빌,,,11410,서대문구,연희동, 
2006,, ,21,7,2016,"19,500",29.25,14,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2009,, ,26,7,2016,"7,000",25.35,5,192,40,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,19,7,2016,"1,000",61.23,14,116,140,SK리쳄블,,,11410,서대문구,합동, 
2003,16.08~18.08,신규,4,7,2016,"8,000",15.94,3,80-7,0,파라다이스텔에스비,,,11410,서대문구,연희동, 
2002,, ,9,7,2016,"2,000",20.39,3,121-4,50,오벨리스크,,,11410,서대문구,연희동, 
2009,, ,26,7,2016,"14,500",25.35,15,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,14,7,2016,"8,000",23.7,13,104-5,50,신촌푸르지오시티,,,11410,서대문구,대현동, 
2004,16.08~17.07,갱신,11,7,2016,"2,000",19.95,7,188-3,50,(188-3),"2,000",50,11410,서대문구,연희동, 
2004,, ,13,7,2016,"3,000",24.53,15,20-41,55,아남오피스텔,,,11410,서대문구,창천동, 
2009,, ,28,7,2016,"14,500",25.35,12,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,18,7,2016,"3,000",13.33,6,92-7,25,창천오피스텔,,,11410,서대문구,창천동, 
2005,, ,14,7,2016,"9,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,13,7,2016,"14,000",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,13,7,2016,"5,000",17.34,4,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2003,, ,6,7,2016,"2,500",22.23,6,88-11,40,정연지오빌ll,,,11410,서대문구,연희동, 
2003,, ,5,7,2016,"1,000",15.94,6,80-7,47,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,, ,1,7,2016,500,15.94,9,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2005,, ,3,8,2016,"20,000",41.57,4,116,0,SK리쳄블,,,11410,서대문구,합동, 
2003,, ,18,8,2016,"9,500",18.9,4,188-57,0,(188-57),,,11410,서대문구,연희동, 
2004,, ,13,8,2016,"1,000",21.75,10,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2006,, ,21,8,2016,"29,000",59.02,15,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,9,8,2016,"1,000",28.5,8,20-51,70,신영스카이텔,,,11410,서대문구,창천동, 
2006,, ,26,8,2016,"11,000",42.66,2,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2007,, ,26,8,2016,"35,000",86.17,8,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2005,, ,8,8,2016,"1,000",31.41,9,29-81,80,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2003,, ,26,8,2016,500,15.94,6,80-7,55,파라다이스텔에스비,,,11410,서대문구,연희동, 
2009,, ,10,8,2016,"20,000",56.12,5,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2006,, ,5,8,2016,"17,000",29.26,2,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,30,8,2016,"3,000",31.41,12,29-81,70,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2004,, ,23,8,2016,"3,000",20.52,3,97-64,68,경선파인 오피스텔,,,11410,서대문구,창천동, 
2009,, ,27,8,2016,"18,500",56.12,6,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2015,, ,24,8,2016,"15,000",18.98,6,90-58,0,(90-58),,,11410,서대문구,대현동, 
2006,, ,2,8,2016,"15,000",28.5,6,20-51,0,신영스카이텔,,,11410,서대문구,창천동, 
2014,, ,11,8,2016,"8,000",23.38,4,104-5,43,신촌푸르지오시티,,,11410,서대문구,대현동, 
2014,, ,9,8,2016,"1,000",29.62,4,104-36,90,신촌자이엘라,,,11410,서대문구,대현동, 
2003,, ,18,8,2016,"8,000",26.03,3,136-7,26,(136-7),,,11410,서대문구,연희동, 
2006,, ,5,8,2016,"18,000",30.86,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,16,8,2016,"1,000",22.23,2,88-11,60,정연지오빌ll,,,11410,서대문구,연희동, 
2002,, ,6,8,2016,"10,000",20.39,2,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2009,, ,28,9,2016,"14,000",35.53,11,192,25,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,30,9,2016,"1,000",20.39,3,121-4,50,오벨리스크,,,11410,서대문구,연희동, 
2009,, ,23,9,2016,"18,000",56.12,3,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2003,, ,9,9,2016,"5,500",22.2,2,446-270,0,(446-270),,,11410,서대문구,연희동, 
2005,, ,27,9,2016,"2,000",41.57,7,116,86,SK리쳄블,,,11410,서대문구,합동, 
2001,, ,3,9,2016,500,16.2,8,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2004,, ,2,9,2016,"10,500",19.81,2,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2004,, ,2,9,2016,"1,000",19.81,6,103-6,65,라이온스톤,,,11410,서대문구,연희동, 
2004,, ,11,9,2016,500,24.29,8,45-5,68,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2009,, ,7,9,2016,"1,000",25.35,10,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2007,, ,8,9,2016,"35,000",86.17,4,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,26,9,2016,"1,000",29.25,8,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,30,9,2016,"1,000",30.86,5,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,9,9,2016,"15,000",28.5,14,20-41,0,아남오피스텔,,,11410,서대문구,창천동, 
2003,, ,21,9,2016,"12,000",26.03,7,136-7,10,(136-7),,,11410,서대문구,연희동, 
2015,, ,9,9,2016,"15,500",18.98,7,90-58,0,(90-58),,,11410,서대문구,대현동, 
2009,, ,10,9,2016,"5,000",25.35,16,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,20,9,2016,"1,000",24.29,10,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2004,, ,24,9,2016,"2,000",22.11,9,490,50,홍익사랑,,,11410,서대문구,창천동, 
2006,, ,17,9,2016,"9,800",22.61,7,190,16,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,24,9,2016,"4,000",28.5,10,20-41,50,아남오피스텔,,,11410,서대문구,창천동, 
2006,, ,27,9,2016,"1,000",61.22,15,117,135,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,24,9,2016,"9,800",22.61,2,190,16,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2014,, ,2,9,2016,"15,000",27.66,9,104-5,35,신촌푸르지오시티,,,11410,서대문구,대현동, 
2001,, ,3,9,2016,"1,000",16.2,7,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2003,, ,1,9,2016,500,15.94,3,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2009,, ,1,9,2016,"17,000",56.12,9,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2006,, ,23,10,2016,"10,000",22.61,8,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,8,10,2016,"13,500",29.56,4,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2006,, ,21,10,2016,"18,000",58.53,5,117,60,충정로대우디오빌,,,11410,서대문구,합동, 
2009,, ,17,10,2016,"7,000",25.35,15,192,45,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,22,10,2016,"1,000",25.35,13,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,25,10,2016,"22,500",29.62,12,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2007,, ,4,10,2016,"46,000",132.63,10,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2009,, ,24,10,2016,"19,000",56.12,8,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2014,16.12~17.12,신규,8,10,2016,"15,000",27.61,9,104-36,40,신촌자이엘라,,,11410,서대문구,대현동, 
2006,, ,29,10,2016,"14,000",57.15,2,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2005,, ,8,10,2016,"28,000",61.23,5,116,0,SK리쳄블,,,11410,서대문구,합동, 
2003,, ,28,10,2016,"10,000",18.9,2,188-57,0,(188-57),,,11410,서대문구,연희동, 
2006,, ,15,10,2016,"11,000",29.26,9,117,30,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,20,10,2016,"11,000",42.66,3,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2007,, ,24,10,2016,"30,000",64.41,8,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2003,, ,11,10,2016,"10,000",27.48,3,136-7,23,(136-7),,,11410,서대문구,연희동, 
2007,, ,21,10,2016,"1,000",28.79,5,194-30,80,브라운스톤 연희,,,11410,서대문구,연희동, 
2003,, ,6,10,2016,"9,500",18.9,2,188-57,0,(188-57),,,11410,서대문구,연희동, 
2003,, ,12,10,2016,"10,000",18.9,3,188-57,0,(188-57),,,11410,서대문구,연희동, 
2009,, ,11,10,2016,"9,000",28.82,13,192,20,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,4,10,2016,"9,000",19.01,3,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2002,, ,4,10,2016,"8,500",22.9,4,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2004,, ,7,10,2016,"1,000",19.81,6,103-6,65,라이온스톤,,,11410,서대문구,연희동, 
2003,, ,25,11,2016,"8,000",26.03,3,136-7,0,(136-7),,,11410,서대문구,연희동, 
2007,, ,15,11,2016,"3,000",85.25,1,340-27,120,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,3,11,2016,"7,500",25.35,11,192,40,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,28,11,2016,500,20.67,2,100-15,47,브라운 힐,,,11410,서대문구,연희동, 
2007,, ,10,11,2016,"31,000",64.41,9,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2006,, ,22,11,2016,"18,500",29.25,10,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,22,11,2016,"1,000",30.86,9,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,22,11,2016,"3,000",29.56,4,465,50,충정리시온,,,11410,서대문구,충정로3가, 
2006,, ,16,11,2016,"15,000",58.53,10,117,60,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,14,11,2016,"5,000",41.08,5,116,80,SK리쳄블,,,11410,서대문구,합동, 
2002,, ,19,11,2016,500,20.72,7,100-15,48,브라운 힐,,,11410,서대문구,연희동, 
2003,16.11~18.11,신규,18,11,2016,"8,000",15.94,3,80-7,0,파라다이스텔에스비,,,11410,서대문구,연희동, 
2007,, ,11,11,2016,"40,000",97.65,10,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2004,, ,28,11,2016,"2,000",24.53,10,20-41,53,아남오피스텔,,,11410,서대문구,창천동, 
2014,, ,28,11,2016,"1,000",29.62,13,104-36,90,신촌자이엘라,,,11410,서대문구,대현동, 
2014,, ,18,11,2016,"10,000",32.1,4,104-36,55,신촌자이엘라,,,11410,서대문구,대현동, 
2004,, ,12,11,2016,"2,000",20.52,4,97-64,60,경선파인 오피스텔,,,11410,서대문구,창천동, 
2014,, ,19,11,2016,"23,500",29.62,3,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2003,, ,18,11,2016,"7,000",24.48,3,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2005,, ,23,11,2016,"11,000",61.23,6,116,70,SK리쳄블,,,11410,서대문구,합동, 
2015,, ,26,11,2016,"1,000",18.98,5,90-58,60,(90-58),,,11410,서대문구,대현동, 
2002,, ,19,11,2016,"1,000",19.44,4,122-3,55,정연 지오빌,,,11410,서대문구,연희동, 
2007,, ,24,11,2016,"48,000",116.81,12,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2014,, ,23,11,2016,"6,000",29.62,5,104-36,75,신촌자이엘라,,,11410,서대문구,대현동, 
2014,, ,19,11,2016,"7,000",29.45,13,104-36,68,신촌자이엘라,,,11410,서대문구,대현동, 
2004,, ,29,11,2016,"1,000",21.09,10,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2009,, ,28,11,2016,"20,000",56.12,9,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2005,, ,10,11,2016,"3,000",34.22,16,116,70,SK리쳄블,,,11410,서대문구,합동, 
2001,, ,22,11,2016,500,16.2,8,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2002,, ,27,11,2016,500,13.33,3,92-7,42,창천오피스텔,,,11410,서대문구,창천동, 
2006,, ,28,11,2016,"9,800",22.61,6,190,18,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2005,, ,21,11,2016,"6,000",34.22,3,116,57,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,19,11,2016,"1,000",25.35,13,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,23,11,2016,"8,400",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2002,, ,19,11,2016,500,20.39,5,121-4,45,오벨리스크,,,11410,서대문구,연희동, 
2005,, ,21,11,2016,"9,000",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,5,11,2016,"2,000",25.35,11,192,65,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,12,11,2016,"11,000",35.53,15,192,35,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,3,11,2016,"1,000",16.83,6,218-1,58,연희체스트빌,,,11410,서대문구,연희동, 
2004,, ,15,11,2016,"3,000",28.5,8,20-41,55,아남오피스텔,,,11410,서대문구,창천동, 
2006,, ,6,11,2016,"2,000",29.24,11,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2014,, ,11,11,2016,"23,000",29.62,5,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2005,, ,5,11,2016,"9,000",19.01,6,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2003,, ,8,11,2016,"5,000",17.34,6,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2005,, ,7,11,2016,"5,000",31.41,6,29-81,60,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2005,, ,7,11,2016,"8,500",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,8,12,2016,"1,000",41.57,16,116,95,SK리쳄블,,,11410,서대문구,합동, 
2007,, ,16,12,2016,"2,000",89.73,1,340-27,150,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,28,12,2016,"8,000",21.42,4,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2009,, ,12,12,2016,"18,200",56.12,2,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2009,, ,23,12,2016,"19,000",56.12,2,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2005,, ,8,12,2016,"23,000",41.08,14,116,0,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,23,12,2016,"10,000",22.61,10,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,26,12,2016,"14,000",25.35,10,192,15,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,26,12,2016,"14,000",25.35,10,192,15,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,8,12,2016,"1,000",29.62,6,104-36,90,신촌자이엘라,,,11410,서대문구,대현동, 
2006,, ,30,12,2016,"9,800",19.4,4,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2014,, ,31,12,2016,"12,000",26.76,4,104-5,40,신촌푸르지오시티,,,11410,서대문구,대현동, 
1991,, ,15,12,2016,"18,000",25.25,4,343,0,(343),,,11410,서대문구,연희동, 
2005,, ,21,12,2016,"1,000",29.04,6,27-20,75,신촌가이아,,,11410,서대문구,대현동, 
2009,, ,24,12,2016,"8,000",25.35,7,192,35,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,19,12,2016,"10,000",19.94,6,188-57,0,(188-57),,,11410,서대문구,연희동, 
2006,, ,22,12,2016,"1,000",61.22,4,117,130,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,3,12,2016,"1,000",20.52,6,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2007,, ,17,12,2016,"5,000",28.79,4,194-30,50,브라운스톤 연희,,,11410,서대문구,연희동, 
2003,, ,13,12,2016,"6,000",15.94,4,80-7,15,파라다이스텔에스비,,,11410,서대문구,연희동, 
2006,, ,5,12,2016,"17,000",29.26,11,117,10,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,29,12,2016,"10,000",22.61,10,190,18,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,20,12,2016,"13,500",25.35,5,192,15,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,5,12,2016,"8,000",16.83,3,218-1,0,연희체스트빌,,,11410,서대문구,연희동, 
2003,, ,9,12,2016,"1,000",15.94,6,80-7,48,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,16.12~18.12,신규,22,12,2016,"10,000",18.9,7,188-57,0,(188-57),,,11410,서대문구,연희동, 
2002,, ,16,12,2016,500,20.39,5,121-4,45,오벨리스크,,,11410,서대문구,연희동, 
2009,16.12~18.12,신규,29,12,2016,"15,000",56.12,3,165-2,10,코지펠리스,,,11410,서대문구,홍은동, 
2009,, ,3,12,2016,"3,000",25.35,9,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,2,12,2016,"9,800",22.61,5,190,19,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2014,, ,27,12,2016,"6,000",29.45,12,104-36,70,신촌자이엘라,,,11410,서대문구,대현동, 
2007,, ,9,12,2016,"33,000",86.17,7,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,17,12,2016,"10,200",22.61,9,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2006,, ,19,12,2016,"18,000",30.86,13,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,9,12,2016,"2,000",25.69,4,90-1,68,(90-1),,,11410,서대문구,대신동, 
2007,, ,8,12,2016,"40,000",115.53,9,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,17,1,2017,"23,000",56.12,10,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2006,, ,12,1,2017,"10,000",22.61,4,190,19,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2007,, ,31,1,2017,"26,000",89.73,2,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,11,1,2017,"7,000",25.35,5,192,40,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,31,1,2017,"3,000",25.35,6,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,14,1,2017,"10,300",22.61,6,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2014,, ,13,1,2017,"2,000",27.61,8,104-36,80,신촌자이엘라,,,11410,서대문구,대현동, 
2002,, ,25,1,2017,500,13.33,5,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2005,, ,13,1,2017,"9,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2014,, ,14,1,2017,"22,000",29.62,5,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2003,, ,31,1,2017,"10,000",19.42,5,188-57,0,(188-57),,,11410,서대문구,연희동, 
2009,, ,26,1,2017,"13,000",25.35,19,192,10,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,9,1,2017,"20,000",50.26,6,90-1,0,(90-1),,,11410,서대문구,대신동, 
2005,, ,3,1,2017,"6,000",34.22,5,116,60,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,23,1,2017,"14,000",49.55,1,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2009,, ,13,1,2017,"17,000",25.35,17,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,18,1,2017,"1,000",21.75,6,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2014,, ,21,1,2017,"23,000",29.62,6,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2005,, ,21,1,2017,"5,000",24.92,12,29-81,50,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2005,, ,16,1,2017,"2,000",28.22,7,27-20,70,신촌가이아,,,11410,서대문구,대현동, 
2007,, ,17,1,2017,"5,000",114.15,1,340-27,165,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,11,1,2017,"3,000",25.35,7,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,9,1,2017,"5,000",25.35,15,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,7,1,2017,"17,000",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,10,1,2017,"6,000",21.42,4,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2005,, ,9,1,2017,500,16.83,3,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2004,, ,14,1,2017,"12,000",22.11,9,490,0,홍익사랑,,,11410,서대문구,창천동, 
2014,, ,7,1,2017,"21,000",26.82,10,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2006,, ,21,1,2017,"10,000",22.61,3,190,20,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2014,, ,31,1,2017,"7,000",29.45,3,104-36,60,신촌자이엘라,,,11410,서대문구,대현동, 
2009,, ,23,1,2017,"3,000",25.35,11,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2007,, ,10,1,2017,"33,000",97.65,7,194-30,15,브라운스톤 연희,,,11410,서대문구,연희동, 
2014,, ,12,1,2017,"20,000",25.76,13,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2004,, ,14,1,2017,"9,000",17.16,5,78-4,0,시아 루비움,,,11410,서대문구,연희동, 
2002,, ,21,1,2017,"1,000",19.44,5,122-3,55,정연 지오빌,,,11410,서대문구,연희동, 
2014,, ,14,1,2017,"12,000",26.76,4,104-5,50,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,31,1,2017,"9,000",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,17,1,2017,500,25.35,9,192,75,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,25,1,2017,"15,000",28.5,13,20-41,0,아남오피스텔,,,11410,서대문구,창천동, 
2003,, ,15,1,2017,500,15.94,4,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2014,, ,22,1,2017,"20,000",28.3,8,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2014,, ,19,1,2017,"24,000",29.62,15,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2014,, ,3,1,2017,"18,500",25.76,4,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2001,, ,18,1,2017,"2,000",16.2,3,212-2,43,연희소프트빌,,,11410,서대문구,연희동, 
2006,, ,9,1,2017,"9,800",22.61,2,190,18,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2006,, ,3,1,2017,"10,000",19.4,8,190,20,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2005,, ,11,1,2017,"9,000",19.01,4,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,6,1,2017,"22,000",88.14,2,164,0,천지인에이동,,,11410,서대문구,홍은동, 
2003,, ,9,1,2017,"12,000",26.03,2,136-7,10,(136-7),,,11410,서대문구,연희동, 
2009,, ,6,1,2017,"8,000",25.35,12,192,37,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,4,2,2017,500,13.33,6,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2015,, ,6,2,2017,"16,000",18.98,6,90-58,0,(90-58),,,11410,서대문구,대현동, 
2004,, ,3,2,2017,"1,000",20.52,6,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2004,, ,5,2,2017,"1,000",22.08,9,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2014,, ,1,2,2017,"10,000",25.76,18,104-5,50,신촌푸르지오시티,,,11410,서대문구,대현동, 
2009,, ,27,2,2017,"5,000",56.12,3,165-2,55,코지펠리스,,,11410,서대문구,홍은동, 
2007,, ,2,2,2017,"10,000",114.15,3,340-27,120,현대싱그런,,,11410,서대문구,연희동, 
2007,, ,10,2,2017,"36,000",115.53,5,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
