buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2015,, ,26,5,2017,"3,000",20.3,3,56-119,65,SONG'S 8,,,11410,서대문구,대현동, 
2005,, ,27,5,2017,"22,000",34.22,15,116,0,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,8,5,2017,"20,500",56.12,10,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,27,5,2017,"9,000",25.76,19,104-5,45,신촌푸르지오시티,,,11410,서대문구,대현동, 
2014,, ,16,5,2017,"1,000",26.75,18,104-5,80,신촌푸르지오시티,,,11410,서대문구,대현동, 
2006,, ,15,5,2017,"10,000",22.61,7,190,21,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,26,5,2017,"3,000",17.16,4,78-4,30,시아 루비움,,,11410,서대문구,연희동, 
2004,17.06~19.06,신규,20,5,2017,"10,000",23.76,4,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2003,, ,21,6,2017,"4,500",15.84,3,446-270,0,(446-270),,,11410,서대문구,연희동, 
2005,, ,6,6,2017,"19,500",34.22,12,116,0,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,9,6,2017,"5,000",25.35,12,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,14,6,2017,"20,500",56.12,8,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,9,6,2017,"20,000",27.66,11,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,5,6,2017,200,16.83,8,218-1,62,연희체스트빌,,,11410,서대문구,연희동, 
2006,, ,12,6,2017,"20,000",61.22,11,117,50,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,28,6,2017,"2,000",27.31,2,97-64,80,경선파인 오피스텔,,,11410,서대문구,창천동, 
2005,17.07~18.07,신규,30,6,2017,"1,000",41.57,13,116,95,SK리쳄블,,,11410,서대문구,합동, 
2004,, ,15,6,2017,"11,000",22.11,7,490,0,홍익사랑,,,11410,서대문구,창천동, 
2003,, ,20,7,2017,"10,000",19.94,2,188-57,0,(188-57),,,11410,서대문구,연희동, 
2006,, ,1,7,2017,"2,000",61.22,15,117,130,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,4,7,2017,"1,000",41.57,7,116,90,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,5,7,2017,"7,000",25.35,16,192,43,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,17,7,2017,"17,500",25.35,9,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,25,7,2017,"1,000",18.9,3,188-57,58,(188-57),,,11410,서대문구,연희동, 
2014,, ,14,7,2017,"1,000",29.62,8,104-36,90,신촌자이엘라,,,11410,서대문구,대현동, 
2007,, ,1,7,2017,"33,000",86.17,3,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,24,7,2017,"10,000",19.94,4,188-57,0,(188-57),,,11410,서대문구,연희동, 
2004,, ,22,7,2017,"3,000",20.52,3,97-64,70,경선파인 오피스텔,,,11410,서대문구,창천동, 
1991,, ,25,8,2017,"1,000",22.91,5,343,70,(343),,,11410,서대문구,연희동, 
2002,, ,24,8,2017,"8,000",25.73,6,76-24,15,(76-24),,,11410,서대문구,연희동, 
2014,, ,19,8,2017,"14,000",25.76,19,104-5,20,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,, ,17,8,2017,"1,000",25.73,4,76-24,50,(76-24),,,11410,서대문구,연희동, 
2015,, ,24,8,2017,"3,000",18.27,5,90-58,55,(90-58),,,11410,서대문구,대현동, 
2014,, ,12,8,2017,"20,000",27.4,18,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,, ,18,8,2017,"9,000",25.04,6,136-7,25,(136-7),,,11410,서대문구,연희동, 
2005,, ,18,8,2017,500,19.01,6,103-7,60,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,2,8,2017,500,22.68,4,328-19,44,엘림오피스텔,,,11410,서대문구,남가좌동, 
2005,, ,24,8,2017,"2,000",19.01,3,103-7,50,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,8,9,2017,"18,300",56.12,7,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,15,9,2017,"20,500",27.4,7,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,6,9,2017,"1,000",41.08,5,116,95,SK리쳄블,,,11410,서대문구,합동, 
2004,, ,8,9,2017,"4,000",28.5,10,20-41,50,아남오피스텔,,,11410,서대문구,창천동, 
2004,, ,29,9,2017,"1,000",21.75,10,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2017,, ,30,9,2017,"3,000",15.06,5,90-44,45,이대프리젠#2,,,11410,서대문구,대현동, 
2009,, ,23,9,2017,"18,500",28.82,14,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,16,9,2017,"5,000",19.4,10,190,40,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2006,, ,4,9,2017,"10,000",61.73,4,117,90,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,19,9,2017,"12,000",26.03,5,136-7,0,(136-7),,,11410,서대문구,연희동, 
2017,, ,28,10,2017,"13,000",16.03,5,37-30,0,이대프리젠#1,,,11410,서대문구,대현동, 
2005,, ,24,10,2017,"8,000",19.01,5,103-7,13,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,24,10,2017,"8,000",19.01,5,103-7,13,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,24,10,2017,"8,000",19.01,5,103-7,13,스페이스엠,,,11410,서대문구,연희동, 
2006,, ,13,10,2017,"18,000",58.53,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,10,10,2017,"14,000",25.04,5,136-7,0,(136-7),,,11410,서대문구,연희동, 
2007,, ,27,10,2017,"25,000",89.73,1,340-27,27,현대싱그런,,,11410,서대문구,연희동, 
2002,, ,21,10,2017,"1,000",20.39,2,121-4,45,오벨리스크,,,11410,서대문구,연희동, 
2017,, ,24,10,2017,"1,000",16.03,5,37-30,63,이대프리젠#1,,,11410,서대문구,대현동, 
2007,, ,27,10,2017,"40,000",115.53,5,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,26,11,2017,"1,000",28.5,15,20-51,70,신영스카이텔,,,11410,서대문구,창천동, 
2014,, ,25,11,2017,"15,000",27.61,9,104-36,35,신촌자이엘라,,,11410,서대문구,대현동, 
2006,, ,13,11,2017,"21,000",29.26,7,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,24,11,2017,"3,000",18.9,5,188-57,45,(188-57),,,11410,서대문구,연희동, 
2003,, ,30,11,2017,"8,000",25.04,2,136-7,0,(136-7),,,11410,서대문구,연희동, 
2006,, ,24,11,2017,"10,000",22.61,6,190,13,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2006,, ,14,11,2017,"10,500",19.4,3,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,2,11,2017,"13,000",24.7,4,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2007,, ,22,11,2017,"46,000",132.63,10,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2005,, ,13,11,2017,"1,000",41.57,16,116,95,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,28,12,2017,"13,000",25.35,5,192,20,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,28,12,2017,"13,000",25.35,5,192,20,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,21,12,2017,"12,000",26.03,4,136-7,10,(136-7),,,11410,서대문구,연희동, 
2005,, ,15,12,2017,"7,000",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2003,, ,21,12,2017,"12,000",26.03,4,136-7,10,(136-7),,,11410,서대문구,연희동, 
2003,, ,7,12,2017,"8,000",26.03,2,136-7,0,(136-7),,,11410,서대문구,연희동, 
2002,, ,7,12,2017,"9,000",13.33,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2017,, ,29,12,2017,"1,000",20.27,5,37-32,70,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2017,, ,6,12,2017,"1,000",16.03,4,37-30,65,이대프리젠#1,,,11410,서대문구,대현동, 
2017,, ,4,12,2017,"1,000",20.27,4,37-32,60,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2006,, ,4,1,2018,"9,800",19.4,4,190,19,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2017,, ,15,1,2018,"3,000",20.37,3,37-32,58,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2006,, ,30,1,2018,"31,000",61.73,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,6,1,2018,"9,800",22.61,5,190,21,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2018,, ,27,1,2018,"15,000",16.62,6,90-42,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2004,, ,26,1,2018,"1,000",19.08,6,45-5,55,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2009,, ,6,1,2018,"3,000",25.35,4,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2017,, ,10,1,2018,"3,000",20.27,7,37-32,55,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2007,, ,31,1,2018,"36,000",87.59,4,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2017,18.02~19.02,신규,18,1,2018,"1,000",20.37,9,37-32,70,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2004,, ,22,2,2018,"12,500",19.81,4,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2018,, ,22,2,2018,"15,000",19.21,6,37-24,0,이대프리젠#4,,,11410,서대문구,대현동, 
2018,, ,19,2,2018,"15,000",19.21,3,37-24,0,이대프리젠#4,,,11410,서대문구,대현동, 
2018,, ,23,2,2018,"1,000",24.1,6,90-35,90,이대다올노블리움2차,,,11410,서대문구,대현동, 
2018,, ,24,2,2018,"22,000",24.1,6,90-42,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2004,, ,24,2,2018,"5,000",19.81,2,103-6,35,라이온스톤,,,11410,서대문구,연희동, 
2018,, ,9,2,2018,"24,000",27.42,8,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2018,, ,9,2,2018,"24,000",27.42,8,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2005,, ,1,2,2018,"8,000",19.01,3,103-7,10,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,1,2,2018,"8,000",19.01,3,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2006,, ,10,3,2018,"9,800",19.4,8,190,22,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2018,, ,1,3,2018,"14,500",19.9,5,37-24,0,이대프리젠#4,,,11410,서대문구,대현동, 
2009,, ,26,3,2018,"5,000",56.12,3,165-2,60,코지펠리스,,,11410,서대문구,홍은동, 
2009,, ,29,3,2018,"7,000",25.35,16,192,45,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2001,, ,17,3,2018,"10,000",16.2,5,212-2,0,연희소프트빌,,,11410,서대문구,연희동, 
2005,, ,15,3,2018,"9,000",19.01,4,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2003,, ,8,3,2018,"12,000",26.32,7,136-7,10,(136-7),,,11410,서대문구,연희동, 
2006,, ,24,3,2018,"19,500",30.86,12,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,1,3,2018,500,15.94,8,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2017,, ,26,3,2018,"1,000",20.27,10,37-32,70,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2018,, ,27,4,2018,"24,000",27.42,3,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2006,, ,18,4,2018,"32,500",61.73,4,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,26,4,2018,"12,000",26.03,6,136-7,10,(136-7),,,11410,서대문구,연희동, 
2006,, ,26,4,2018,"12,000",29.26,5,117,35,충정로대우디오빌,,,11410,서대문구,합동, 
2004,18.04~19.04,신규,18,4,2018,"1,000",21.75,9,343-1,50,선정오피스텔,,,11410,서대문구,북가좌동, 
2003,, ,9,4,2018,500,19.24,4,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,, ,26,4,2018,"12,000",26.03,6,136-7,0,(136-7),,,11410,서대문구,연희동, 
2018,, ,28,4,2018,"21,000",21.43,7,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2018,, ,27,4,2018,"14,000",14.46,10,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2003,, ,27,4,2018,"8,000",26.36,4,413-126,0,(413-126),,,11410,서대문구,연희동, 
2018,, ,11,5,2018,"1,000",27.42,11,1013,85,이편한세상신촌,,,11410,서대문구,북아현동, 
2006,, ,19,5,2018,"9,500",19.4,8,190,21,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2005,, ,8,5,2018,"9,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,28,5,2018,"25,000",41.57,17,116,0,SK리쳄블,,,11410,서대문구,합동, 
2007,, ,16,5,2018,"35,000",86.17,8,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2004,18.05~19.01, ,15,5,2018,"1,000",28.5,13,20-41,67,아남오피스텔,,,11410,서대문구,창천동, 
2018,, ,11,5,2018,"19,500",20.02,3,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2002,, ,31,5,2018,100,19.44,3,122-3,40,정연 지오빌,,,11410,서대문구,연희동, 
2006,, ,24,5,2018,"33,000",61.73,7,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2007,, ,17,5,2018,"20,000",115.53,8,340-27,100,현대싱그런,,,11410,서대문구,연희동, 
2005,, ,16,6,2018,"10,000",41.08,15,116,60,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,22,6,2018,"17,000",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,16,6,2018,"10,000",25.35,3,192,30,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,27,6,2018,"20,000",20.02,7,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2006,, ,10,6,2018,"30,000",61.22,2,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,11,6,2018,"1,000",28.5,6,20-41,65,아남오피스텔,,,11410,서대문구,창천동, 
2018,, ,23,6,2018,"1,000",16.98,3,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2005,, ,22,6,2018,"1,000",34.22,6,116,80,SK리쳄블,,,11410,서대문구,합동, 
2018,, ,26,6,2018,"1,000",23.45,11,90-66,80,MJ더퍼스트이대,,,11410,서대문구,대현동, 
2018,, ,23,6,2018,"4,000",18.31,5,56-10,55,더가온 오피스텔,,,11410,서대문구,대현동, 
2003,, ,23,7,2018,"6,500",24.48,6,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2018,, ,3,7,2018,"15,000",17.33,8,56-10,0,더가온 오피스텔,,,11410,서대문구,대현동, 
2006,, ,14,7,2018,"4,000",27.14,8,20-51,50,신영스카이텔,,,11410,서대문구,창천동, 
2018,, ,7,7,2018,"16,500",17.33,3,56-10,0,더가온 오피스텔,,,11410,서대문구,대현동, 
2009,, ,17,7,2018,"5,000",25.35,7,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,12,7,2018,"12,000",26.03,5,136-7,10,(136-7),,,11410,서대문구,연희동, 
2002,, ,12,7,2018,"7,000",14.11,7,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2018,, ,3,7,2018,"16,000",17.32,3,56-10,0,더가온 오피스텔,,,11410,서대문구,대현동, 
2006,, ,13,7,2018,"19,000",30.86,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,20,7,2018,"1,000",16.99,5,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2005,, ,6,8,2018,"15,000",34.22,5,116,30,SK리쳄블,,,11410,서대문구,합동, 
2005,, ,6,8,2018,"1,000",41.08,4,116,100,SK리쳄블,,,11410,서대문구,합동, 
2002,, ,7,8,2018,"8,500",25.73,7,76-24,0,(76-24),,,11410,서대문구,연희동, 
2018,, ,11,8,2018,"17,000",17.31,14,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2004,, ,6,8,2018,"13,500",19.81,3,103-6,0,라이온스톤,,,11410,서대문구,연희동, 
2018,18.08~20.08, ,10,8,2018,"1,000",17.6,3,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2014,, ,3,8,2018,500,26.76,19,104-5,95,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,18,8,2018,"1,000",26.22,12,29-81,70,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2005,, ,4,8,2018,"7,500",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,15,8,2018,"6,000",19.25,8,78-4,0,시아 루비움,,,11410,서대문구,연희동, 
2006,, ,28,9,2018,"14,000",57.15,2,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2005,, ,15,9,2018,"24,000",41.57,9,116,0,SK리쳄블,,,11410,서대문구,합동, 
2002,, ,29,9,2018,500,18.5,3,62-48,55,(62-48),,,11410,서대문구,창천동, 
2005,, ,13,9,2018,"24,000",41.57,2,116,0,SK리쳄블,,,11410,서대문구,합동, 
2018,, ,10,9,2018,"19,000",27.38,3,274-32,0,서대문 노블루체,,,11410,서대문구,홍은동, 
2009,, ,1,9,2018,"5,000",25.35,9,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,8,9,2018,"20,500",29.25,14,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,2,9,2018,"4,500",15.84,3,446-270,0,(446-270),,,11410,서대문구,연희동, 
2018,, ,29,9,2018,"18,300",17.66,3,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2018,, ,27,9,2018,"1,000",17.66,13,90-77,80,유씨유 이대,,,11410,서대문구,대현동, 
2006,, ,24,10,2018,"9,800",22.61,7,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,12,10,2018,"18,000",25.35,3,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,2,10,2018,"9,000",24.84,9,343-1,0,선정오피스텔,,,11410,서대문구,북가좌동, 
2004,, ,29,10,2018,"10,000",22.54,3,103-6,25,라이온스톤,,,11410,서대문구,연희동, 
2007,, ,25,10,2018,"30,000",86.17,6,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,30,10,2018,"20,000",61.22,11,117,50,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,23,10,2018,"17,500",17.66,10,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2003,, ,29,10,2018,"10,000",18.9,2,188-57,0,(188-57),,,11410,서대문구,연희동, 
2018,, ,20,10,2018,"27,000",46.44,4,382-9,0,더-아무르,,,11410,서대문구,남가좌동, 
2009,, ,15,10,2018,"1,000",25.35,13,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,3,11,2018,"20,000",29.26,8,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,14,11,2018,"5,000",41.57,6,116,75,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,27,11,2018,"1,000",25.35,13,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,16,11,2018,"3,000",19.44,2,122-3,30,정연 지오빌,,,11410,서대문구,연희동, 
2018,, ,16,11,2018,"18,000",17.31,13,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2006,, ,30,11,2018,"12,500",22.61,6,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,13,11,2018,"12,000",26.03,3,136-7,10,(136-7),,,11410,서대문구,연희동, 
2018,, ,5,11,2018,"6,000",17.66,9,90-77,50,유씨유 이대,,,11410,서대문구,대현동, 
2005,, ,1,11,2018,"9,000",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,21,11,2018,"1,000",34.22,10,116,80,SK리쳄블,,,11410,서대문구,합동, 
2005,, ,19,12,2018,"20,000",34.22,6,116,0,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,3,12,2018,"10,000",22.61,7,190,22,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,11,12,2018,"7,000",19.81,4,103-6,35,라이온스톤,,,11410,서대문구,연희동, 
2009,, ,31,12,2018,"18,000",25.35,16,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,21,12,2018,"18,000",25.35,14,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,31,12,2018,"2,000",25.35,16,192,65,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,8,12,2018,"10,000",22.61,6,190,17,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2018,, ,7,12,2018,"18,000",17.66,7,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2005,, ,6,12,2018,"10,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,6,12,2018,"8,000",19.01,5,103-7,10,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,28,1,2019,"15,000",56.12,5,165-2,10,코지펠리스,,,11410,서대문구,홍은동, 
2002,, ,22,1,2019,"3,000",19.44,3,122-3,30,정연 지오빌,,,11410,서대문구,연희동, 
2018,, ,30,1,2019,"22,500",26.6,5,90-66,0,MJ더퍼스트이대,,,11410,서대문구,대현동, 
2002,, ,23,1,2019,"1,000",20.67,7,100-15,40,브라운 힐,,,11410,서대문구,연희동, 
2005,, ,20,1,2019,"10,000",45.63,5,27-20,40,신촌가이아,,,11410,서대문구,대현동, 
2018,, ,9,1,2019,"19,000",17.66,14,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2009,, ,5,1,2019,"2,000",25.35,3,192,63,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,29,1,2019,"18,000",25.35,7,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,15,1,2019,"10,000",18.03,9,37-48,30,에스엠피렌체,,,11410,서대문구,대현동, 
2014,, ,26,1,2019,"7,000",23.7,7,104-5,55,신촌푸르지오시티,,,11410,서대문구,대현동, 
2009,, ,27,2,2019,"1,000",25.35,11,192,70,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,26,2,2019,"19,900",29.25,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,14,2,2019,"24,000",27.42,12,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2005,, ,27,2,2019,"1,000",19.01,4,103-7,50,스페이스엠,,,11410,서대문구,연희동, 
2018,, ,11,2,2019,"20,000",27.42,10,1013,9,이편한세상신촌,,,11410,서대문구,북아현동, 
2005,, ,23,2,2019,"6,000",20.4,3,218-1,30,연희체스트빌,,,11410,서대문구,연희동, 
2018,, ,26,2,2019,"1,000",24.1,6,90-35,90,이대다올노블리움2차,,,11410,서대문구,대현동, 
2018,, ,9,2,2019,"15,000",16.62,2,90-42,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2005,, ,19,2,2019,"10,000",45.63,5,27-20,40,신촌가이아,,,11410,서대문구,대현동, 
2007,, ,16,2,2019,"17,000",28.79,5,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2014,, ,29,3,2019,"10,000",23.38,16,104-5,45,신촌푸르지오시티,,,11410,서대문구,대현동, 
2004,, ,15,3,2019,"5,000",24.29,4,45-5,45,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2009,, ,19,3,2019,"5,000",22.72,19,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,19,3,2019,"29,000",49.83,9,116,0,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,9,3,2019,500,29.29,15,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2007,, ,26,3,2019,"45,000",116.81,9,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2004,, ,23,3,2019,"1,000",19.38,3,97-64,63,경선파인 오피스텔,,,11410,서대문구,창천동, 
2001,, ,2,3,2019,"7,000",16.2,5,212-2,0,연희소프트빌,,,11410,서대문구,연희동, 
2009,, ,27,3,2019,"18,000",25.35,11,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2007,, ,12,3,2019,"46,000",116.81,10,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2005,, ,29,4,2019,"24,500",41.57,11,116,0,SK리쳄블,,,11410,서대문구,합동, 
2015,, ,25,4,2019,"12,000",18.98,7,90-58,15,(90-58),,,11410,서대문구,대현동, 
2014,, ,6,4,2019,"20,800",25.76,16,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,27,4,2019,"22,000",34.22,10,116,0,SK리쳄블,,,11410,서대문구,합동, 
2009,, ,22,4,2019,"19,000",56.12,6,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,29,4,2019,"15,000",29.62,11,104-36,30,신촌자이엘라,,,11410,서대문구,대현동, 
2014,19.04~21.04,신규,17,4,2019,"21,000",26.76,16,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,, ,20,4,2019,"3,000",20.39,6,121-4,30,오벨리스크,,,11410,서대문구,연희동, 
2003,, ,8,4,2019,"7,000",24.48,6,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2005,, ,26,4,2019,"5,000",26.34,8,29-81,50,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2006,, ,9,5,2019,"7,000",37.15,2,117,50,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,9,5,2019,"9,800",22.61,5,190,20,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,31,5,2019,"13,000",26.32,3,136-7,5,(136-7),,,11410,서대문구,연희동, 
2004,, ,30,5,2019,"14,000",24.29,7,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2005,, ,29,5,2019,"10,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,27,5,2019,"13,000",23.76,4,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2019,, ,22,5,2019,"17,000",26.67,6,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2005,, ,10,5,2019,"25,000",41.57,17,116,0,SK리쳄블,,,11410,서대문구,합동, 
2019,, ,21,5,2019,"15,000",24.3,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2005,, ,20,5,2019,"22,000",41.08,10,116,0,SK리쳄블,,,11410,서대문구,합동, 
2003,, ,19,6,2019,"10,000",18.9,6,188-57,0,(188-57),,,11410,서대문구,연희동, 
2014,, ,27,6,2019,"10,000",27.66,5,104-5,40,신촌푸르지오시티,,,11410,서대문구,대현동, 
2004,, ,1,6,2019,"1,000",27.31,1,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2017,, ,24,6,2019,"17,000",20.27,6,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2004,, ,28,6,2019,"6,000",19.81,6,103-6,40,라이온스톤,,,11410,서대문구,연희동, 
